# timestamp tx ty tz qx qy qz qw
4052.500000000 -0.69694304082187 1.1597779034661 1.8634945443951 -0.26466953125917 -0.71509638154132 0.61735213696259 0.19355501367127
4052.510000000 -0.69586223545903 1.1599102085723 1.8641501237476 -0.2653947271774 -0.71380354527805 0.61851127183758 0.19363353052813
4052.520000000 -0.69482161883313 1.160045687663 1.8647962046469 -0.26605178215134 -0.71263423606451 0.61959320229138 0.19357985039038
4052.530000000 -0.69386177909762 1.1601946617386 1.865484489596 -0.26651435353527 -0.71168464483053 0.62053441246328 0.19342209961884
4052.540000000 -0.69302269557393 1.1603672773764 1.8662657800469 -0.26665781821751 -0.71105000417724 0.62127279507057 0.19318802666888
4052.550000000 -0.69232211282958 1.1605673742384 1.8671614200092 -0.26644751471012 -0.71075486673291 0.62179279780811 0.19289105192892
4052.560000000 -0.69174545825483 1.160789720792 1.8681499847989 -0.26598036787502 -0.71071995441316 0.62214644061318 0.19252375629095
4052.570000000 -0.69127562378882 1.1610281097233 1.8692067082517 -0.26536369150882 -0.71085748058676 0.62239073691349 0.19207687035907
4052.580000000 -0.69089556156387 1.1612764332397 1.8703067966099 -0.2647047753268 -0.71107963494093 0.62258261367598 0.19154118053266
4052.590000000 -0.69058838705075 1.1615291162469 1.8714254490902 -0.26410989469251 -0.71129931649618 0.62277874238822 0.19090805092222
4052.600000000 -0.69034011540748 1.1617850832633 1.8725424307146 -0.26363486850661 -0.71146261997312 0.62301405890724 0.1901869577348
4052.610000000 -0.69014084594549 1.1620491998838 1.8736443335564 -0.26326152455061 -0.71156430485481 0.6232913182334 0.18941368050556
4052.620000000 -0.68998090775902 1.1623267541988 1.8747182659459 -0.26296582311235 -0.71160299460242 0.62361073693714 0.18862609237437
4052.630000000 -0.68985043232485 1.1626229146025 1.8757513023682 -0.26272378163742 -0.71157736293611 0.62397252878195 0.18786206228101
4052.640000000 -0.68973949861362 1.1629427074829 1.8767306527921 -0.26251149623698 -0.71148627834514 0.62437680159554 0.18715928964209
4052.650000000 -0.68964996119944 1.1632913887348 1.8776517205759 -0.26230754869562 -0.711333580589 0.62481953758874 0.18654713203672
4052.660000000 -0.68960139645681 1.163674656836 1.8785219884047 -0.26209419430918 -0.71113030266893 0.62529069046662 0.18604267884332
4052.670000000 -0.68961486596939 1.164098171792 1.8793499053888 -0.26185401472244 -0.71088802011927 0.62577975105067 0.18566206128232
4052.680000000 -0.68971147803567 1.1645675015525 1.8801439731061 -0.26156964049227 -0.71061827471615 0.62627620818113 0.18542141698967
4052.690000000 -0.68991208536266 1.1650880139809 1.8809127168377 -0.2612240056407 -0.71033267749425 0.62676941133677 0.18533648095677
4052.700000000 -0.69022405956367 1.1656594968371 1.8816594223439 -0.26081466388643 -0.71004789107089 0.62724278163654 0.18540279494239
4052.710000000 -0.69063488784148 1.1662735919655 1.8823794640312 -0.26036081614992 -0.70978811266458 0.62767100692756 0.1855860651998
4052.720000000 -0.6911305622794 1.1669213110525 1.8830676029766 -0.25988343589614 -0.7095782003148 0.62802809687182 0.1858496352549
4052.730000000 -0.69169728211867 1.1675936595905 1.8837185649104 -0.25940356645642 -0.70944304989256 0.62828811523349 0.1861569040492
4052.740000000 -0.69232163176597 1.1682815920049 1.8843270649686 -0.25894211259225 -0.70940717472968 0.62842567989131 0.18647146597123
4052.750000000 -0.69299691098808 1.16897571943 1.8848916940369 -0.25850904554026 -0.70947353312524 0.62844159237893 0.1867660144054
4052.760000000 -0.69372609474694 1.1696662496029 1.8854169106119 -0.25809801241572 -0.70961301531673 0.62837551078101 0.18702674121861
4052.770000000 -0.69451289477531 1.1703434169774 1.8859075865957 -0.25770131893886 -0.70979391222853 0.62827022862835 0.18724089350292
4052.780000000 -0.69536098274407 1.1709975361239 1.8863684828256 -0.25731129323263 -0.70998452665083 0.628168537903 0.18739572641915
4052.790000000 -0.69627406388221 1.1716190539006 1.8868042712212 -0.25691995019176 -0.71015358079948 0.62811285151562 0.18747873647979
4052.800000000 -0.69725880261167 1.1722011208271 1.8872225407821 -0.25650043825578 -0.7102925268596 0.62812450987373 0.18748773708669
4052.810000000 -0.69832626227117 1.1727408028397 1.8876354401289 -0.25599767679563 -0.71042671348014 0.62819333519515 0.18743587667638
4052.820000000 -0.69948779950772 1.1732353492378 1.8880556142108 -0.25535423146796 -0.7105841301041 0.62830649351882 0.18733755821429
4052.830000000 -0.70075468195871 1.1736817547238 1.8884959595668 -0.25451260782506 -0.7107926014929 0.62845102367109 0.18720716056766
4052.840000000 -0.70213782954141 1.1740765868693 1.8889695722559 -0.25341644153935 -0.71107932761009 0.62861384062592 0.18705864421791
4052.850000000 -0.70363490756111 1.1744164367854 1.8894787438162 -0.25207545894914 -0.7114483742546 0.6287863843305 0.18688728326623
4052.860000000 -0.70522380132885 1.1746986340967 1.8900089424641 -0.25059867864728 -0.71186964112355 0.62896723075713 0.18666049110771
4052.870000000 -0.70688076705201 1.1749209266171 1.8905439458558 -0.24910345650125 -0.71231078537246 0.62915572307112 0.18634347084898
4052.880000000 -0.70858210025759 1.1750817002202 1.8910669353684 -0.24770733712585 -0.71274003891348 0.62935151150199 0.18590155199405
4052.890000000 -0.71030440109336 1.1751801966216 1.8915604237552 -0.24652663714727 -0.71312655468823 0.62955448577986 0.18530052242184
4052.900000000 -0.71203400452896 1.175214735794 1.8920192657504 -0.24560193273702 -0.71346980541835 0.62975503423399 0.18452404788831
4052.910000000 -0.7137716378826 1.1751811199865 1.892458136492 -0.24485950847641 -0.71381449056836 0.6299286652184 0.18358259966429
4052.920000000 -0.7155191059454 1.1750747041365 1.8928936317002 -0.24421594908876 -0.71420866401368 0.63004950013648 0.18248885400549
4052.930000000 -0.71727804084127 1.1748903790256 1.893342796835 -0.24358766949228 -0.71470016009269 0.63009142014514 0.18125542942014
4052.940000000 -0.7190498163628 1.174622419101 1.8938230466912 -0.2428916203104 -0.71533622521246 0.63002817053531 0.17989510836516
4052.950000000 -0.72083438884612 1.1742715978652 1.8943443673886 -0.24207682298507 -0.71613656152967 0.6298477140209 0.17843512590451
4052.960000000 -0.72262992276031 1.1738495416067 1.8949050238102 -0.2411407170357 -0.7170793068784 0.62956022946946 0.17692467240231
4052.970000000 -0.72443450137529 1.1733689675273 1.8955024076568 -0.24008473111037 -0.71813922334877 0.62917806223203 0.17541477640617
4052.980000000 -0.72624624543282 1.1728429568393 1.8961341945592 -0.23891021936372 -0.71929123042798 0.62871389268332 0.17395652922491
4052.990000000 -0.728063148628 1.1722849593324 1.8967984249557 -0.23761890418964 -0.72051011330863 0.62818101218042 0.17260083698431
4053.000000000 -0.72987738220883 1.1717018607953 1.8974882748642 -0.23623423162043 -0.72174943870357 0.62761422602141 0.17138120911388
4053.010000000 -0.73167228132626 1.1710902390819 1.8981889069184 -0.23481286320425 -0.72293057089413 0.62708108563507 0.17030449488858
4053.020000000 -0.73343042225478 1.1704462804138 1.8988847542191 -0.23341462620663 -0.72397274331487 0.62665232074701 0.16937516970423
4053.030000000 -0.7351344919316 1.1697668221617 1.8995602549716 -0.23209950068783 -0.72479563460808 0.62639919086363 0.1685976379399
4053.040000000 -0.73676764916854 1.1690497203577 1.9002003316703 -0.23092648926971 -0.7253199940547 0.62639264497754 0.16797653733811
4053.050000000 -0.73832670282563 1.168304040532 1.900806430211 -0.22990340391715 -0.72551683091997 0.62666218314201 0.16752391214044
4053.060000000 -0.7398289825313 1.1675547099483 1.9014047239707 -0.2289601376038 -0.72543339089997 0.62717364533566 0.1672628749968
4053.070000000 -0.74129350352097 1.1668275326786 1.9020232544145 -0.22801995034092 -0.72512271155119 0.6278871437272 0.16721749364607
4053.080000000 -0.74273900228774 1.1661477117329 1.9026897154965 -0.22700614690204 -0.72463735200189 0.62876246541864 0.16741170637999
4053.090000000 -0.74418358542737 1.1655395721749 1.9034312903512 -0.22584291300027 -0.72402914290328 0.62975940850014 0.16786859825424
4053.100000000 -0.74563703439325 1.1650189367577 1.9042600996977 -0.22450505247055 -0.72332625887401 0.63085417187566 0.16858119250262
4053.110000000 -0.74709707618948 1.1645894762748 1.9051651769936 -0.22304488027035 -0.72252103637687 0.63204837324812 0.16949686502258
4053.120000000 -0.74856059633871 1.1642538268856 1.9061332594394 -0.22152115392546 -0.72160300786101 0.63334598568637 0.17055890426608
4053.130000000 -0.75002481578738 1.1640146810877 1.9071504445837 -0.21999268780642 -0.72056193425168 0.63475130435075 0.17171050592263
4053.140000000 -0.75148746900778 1.1638748918454 1.9082020062533 -0.21851812014359 -0.71938804602336 0.63626873860226 0.17289523615498
4053.150000000 -0.75294882096458 1.1638362802862 1.9092723450209 -0.21713104368881 -0.71808781678787 0.63789013976332 0.17406943109048
4053.160000000 -0.75441257626711 1.1638986329516 1.910345441828 -0.21582612288386 -0.71669267749835 0.63958780935045 0.17520880352156
4053.170000000 -0.75588293688183 1.1640612240273 1.9114051703846 -0.21459469338708 -0.71523648175831 0.64133254479395 0.17629083844665
4053.180000000 -0.75736432136023 1.164322829514 1.912435257834 -0.21342805528058 -0.71375341201477 0.64309543113831 0.17729297364941
4053.190000000 -0.7588614096221 1.1646816255147 1.9134194053295 -0.21231756868641 -0.71227785009662 0.64484799878731 0.1781925159731
4053.200000000 -0.76038163755868 1.1651342038572 1.9143501519186 -0.21125806352828 -0.71083874099373 0.64656678619829 0.17896844940363
4053.210000000 -0.76193639850911 1.1656753839112 1.9152339949212 -0.2102496049925 -0.70945646782105 0.64823569770004 0.17960262830684
4053.220000000 -0.76353732290185 1.1662998648324 1.9160788003615 -0.20929259043718 -0.70815086754357 0.64983932551791 0.18007723730615
4053.230000000 -0.76519600552752 1.1670022812117 1.9168925485535 -0.20838727530728 -0.70694194733587 0.65136231796303 0.18037449189065
4053.240000000 -0.76692400963771 1.167777123665 1.9176831776394 -0.20753380563291 -0.70584969127828 0.65278944589706 0.18047679121504
4053.250000000 -0.76872676658556 1.1686207793684 1.9184561828731 -0.20673021909726 -0.70488766744265 0.65410962121513 0.18037903490444
4053.260000000 -0.77060002998524 1.1695328981791 1.9192133790646 -0.20597124163975 -0.70405939833594 0.65531808228889 0.18009559199887
4053.270000000 -0.77253864877487 1.1705135043204 1.9199563205402 -0.20525121641685 -0.70336744271664 0.65641049624642 0.17964253144282
4053.280000000 -0.77453734457177 1.1715627576633 1.9206867536892 -0.20456428767299 -0.70281431755801 0.65738239858676 0.17903594408003
4053.290000000 -0.77659072032452 1.1726809484952 1.9214065873838 -0.20390470077174 -0.70240241652502 0.65822922064806 0.17829192732159
4053.300000000 -0.7786949901057 1.1738693366297 1.9221110314435 -0.20328446889392 -0.70212733029955 0.65894782625345 0.17742716541947
4053.310000000 -0.78084901257681 1.1751306042772 1.9227845322252 -0.20274343584247 -0.70197412241877 0.65953738837238 0.17645924179856
4053.320000000 -0.78305179142355 1.1764676713984 1.9234105948116 -0.20232382466209 -0.70192705066743 0.65999719391855 0.17540578535231
4053.330000000 -0.78530208110464 1.1778838129508 1.9239726688763 -0.20206774486149 -0.70197047036526 0.66032644304081 0.17428446242522
4053.340000000 -0.78759819088188 1.1793828572146 1.9244542042037 -0.20201689615952 -0.70208861044262 0.66052449342626 0.17311311428313
4053.350000000 -0.78993623093704 1.180965199463 1.9248490986922 -0.20219597538493 -0.70225767040673 0.66060245790619 0.17191667895047
4053.360000000 -0.79230942646615 1.1826250482662 1.9251679676363 -0.20260329365455 -0.70244140998205 0.66058976832424 0.17073115980416
4053.370000000 -0.7947106836049 1.1843560886757 1.925423068107 -0.2032349578325 -0.70260259645552 0.66051734045606 0.16959359164081
4053.380000000 -0.79713279557173 1.1861520282835 1.9256269432896 -0.20408706676522 -0.70270415394757 0.66041596456334 0.16854107794207
4053.390000000 -0.79956829504409 1.1880067504274 1.9257923117947 -0.20515548887184 -0.70270937305809 0.66031622563442 0.16761039516085
4053.400000000 -0.80200758109873 1.1899142055209 1.9259242946726 -0.20642762243067 -0.70259720325437 0.6602396659055 0.16681843495771
4053.410000000 -0.80443810781784 1.1918679586985 1.9260158780954 -0.20787772225777 -0.70237107588895 0.66019359315425 0.1661509672003
4053.420000000 -0.80684718408946 1.1938611388729 1.9260591680193 -0.20947889682888 -0.70203650427828 0.66018401316928 0.16559108430042
4053.430000000 -0.80922244075875 1.1958862012093 1.9260465088102 -0.21120428287758 -0.70159906408181 0.66021681533091 0.16512195774036
4053.440000000 -0.81155212701876 1.1979349466359 1.9259705935067 -0.21302729466913 -0.70106452578565 0.66029761971015 0.16472691284669
4053.450000000 -0.81383516150637 1.2000054410019 1.9258326245385 -0.21493625257758 -0.70044179916001 0.66042251152214 0.16439525416562
4053.460000000 -0.81608678158331 1.2021065140261 1.9256469279653 -0.21694291085885 -0.6997445331047 0.66057259460748 0.16412558932632
4053.470000000 -0.81832371570675 1.2042480766562 1.9254288308417 -0.21906106921303 -0.69898676697477 0.66072755151439 0.16391720537882
4053.480000000 -0.82056271760616 1.2064401251431 1.9251935931894 -0.22130452727051 -0.69818251292124 0.66086692092102 0.16376934295811
4053.490000000 -0.82282026955903 1.2086926326618 1.9249563454751 -0.22368674202423 -0.69734564522006 0.66097028961756 0.16368130246941
4053.500000000 -0.82510035782701 1.2110068350614 1.9247234217199 -0.22619960577897 -0.6964851635954 0.66102974496147 0.16365155518081
4053.510000000 -0.82738745995376 1.2133697581996 1.9244873387862 -0.2288009277948 -0.69560259367524 0.66105744282241 0.16367719572872
4053.520000000 -0.82966458806435 1.215766745119 1.9242397122577 -0.23144558972368 -0.69469909133836 0.66106753999612 0.16375536343763
4053.530000000 -0.83191521260254 1.2181825584041 1.9239725422185 -0.23408858495267 -0.69377618848069 0.66107443140837 0.16388328416947
4053.540000000 -0.83412355700651 1.2206014124425 1.9236783751534 -0.23668526928097 -0.6928358911985 0.66109265862666 0.16405794062619
4053.550000000 -0.83628220695177 1.2230124004834 1.9233578044814 -0.23920567289188 -0.69188617085807 0.66112952905072 0.16426173762893
4053.560000000 -0.83839633782346 1.2254131732233 1.9230236580489 -0.24164298389868 -0.69094400385421 0.66118072345528 0.16445395343864
4053.570000000 -0.84047240295713 1.2278022618179 1.9226897040035 -0.24399241923458 -0.69002707894797 0.66124116616693 0.16459176723275
4053.580000000 -0.84251708559114 1.2301781641012 1.9223694860988 -0.24624919101036 -0.68915309280956 0.66130592659748 0.16463238455665
4053.590000000 -0.84453736155888 1.2325391192031 1.922076156315 -0.24840859245068 -0.68833969663078 0.66137010264838 0.16453334179366
4053.600000000 -0.84653639844095 1.2348814727116 1.9218166339648 -0.25046854003577 -0.68759453595557 0.66143418370972 0.16426833290885
4053.610000000 -0.84851073007335 1.237199003631 1.9215883305096 -0.25243103920264 -0.68690899504794 0.6615074598922 0.16383675862356
4053.620000000 -0.85045616003886 1.2394853723253 1.9213879167438 -0.25429840846783 -0.68627280317583 0.66159998943419 0.16324035362801
4053.630000000 -0.85236826477783 1.241734460037 1.9212121465463 -0.25607288947066 -0.6856754419316 0.66172187513982 0.16248084062897
4053.640000000 -0.85424245349314 1.2439403832962 1.9210578020346 -0.25775653974106 -0.68510631067644 0.66188314018803 0.16155995180387
4053.650000000 -0.85607795085911 1.2460989730921 1.9209237520571 -0.25934522232381 -0.68456321206061 0.66208620674853 0.16048401535487
4053.660000000 -0.85788024553137 1.2482087031358 1.9208123325296 -0.26082494390868 -0.6840576151817 0.66232137770253 0.15926682135705
4053.670000000 -0.8596552840917 1.2502684669254 1.9207263087855 -0.2621807916198 -0.68360221020386 0.66257801890941 0.15792282788784
4053.680000000 -0.86140882836555 1.2522773875535 1.9206687234871 -0.26339780972073 -0.68320961737479 0.66284571107644 0.15646653274258
4053.690000000 -0.86314644684065 1.2542347379352 1.9206430117529 -0.2644614548278 -0.68289211649164 0.66311434257863 0.15491244240037
4053.700000000 -0.86487047909217 1.2561378906935 1.92065196042 -0.26538451564854 -0.6826433617738 0.6633828149762 0.15327211186124
4053.710000000 -0.86657808910897 1.2579811436634 1.9206967815909 -0.26622381023607 -0.68242702416425 0.66366418562475 0.15155226251279
4053.720000000 -0.86826572200037 1.2597587415516 1.9207784651375 -0.2670402233165 -0.6822040113526 0.66397243847137 0.14975916324509
4053.730000000 -0.86992939553633 1.2614653867783 1.9208977406282 -0.26789462763757 -0.68193507042425 0.66432138151974 0.14789905430429
4053.740000000 -0.87156457345222 1.263096438657 1.921054844429 -0.26884726617245 -0.68158096170683 0.66472468995718 0.14597817190157
4053.750000000 -0.87316673092915 1.2646502503109 1.9212503461434 -0.26992658124395 -0.68112342718374 0.66518658049413 0.14400462079376
4053.760000000 -0.87473210466976 1.2661292103138 1.9214862553157 -0.27110988300869 -0.68057863984126 0.66569595087426 0.14198960284634
4053.770000000 -0.876257168704 1.2675360696613 1.921765066527 -0.27236985013442 -0.67996602630515 0.66624047408912 0.13994462652791
4053.780000000 -0.87773859148116 1.2688735179564 1.9220898175408 -0.27367927896901 -0.67930521451098 0.66680794733542 0.13788125025367
4053.790000000 -0.87917325461604 1.2701441041739 1.9224640696494 -0.27501134412044 -0.67861585402019 0.6673864168288 0.1358110964168
4053.800000000 -0.88056057672841 1.2713501195801 1.9228863695947 -0.27635262091373 -0.67790135645832 0.66797532610608 0.13374581690489
4053.810000000 -0.88190384586476 1.2724935868832 1.9233464485894 -0.27771131893274 -0.6771384340418 0.66859242957159 0.13169710550965
4053.820000000 -0.88320657794147 1.2735764454573 1.9238332223422 -0.27909782202554 -0.67630131592339 0.66925696062681 0.12967673836684
4053.830000000 -0.88447217475763 1.274600661764 1.9243356465163 -0.28052261817891 -0.67536416846032 0.66998798121575 0.1276965374487
4053.840000000 -0.88570384520869 1.2755682600964 1.9248426941221 -0.28199587861795 -0.67430138479121 0.67080426535959 0.12576805829197
4053.850000000 -0.88689953560458 1.276475395901 1.9253436195619 -0.28351066140814 -0.67311056136652 0.67171122482471 0.12388667195971
4053.860000000 -0.88804873333403 1.2773082669611 1.9258284342685 -0.28503221133336 -0.67182724290346 0.67269275874091 0.12202150028864
4053.870000000 -0.88914014303346 1.2780518493846 1.9262877235206 -0.28652303641346 -0.67049042881181 0.67373115874986 0.12013933662937
4053.880000000 -0.89016254600369 1.278690698375 1.92671260815 -0.28794569386512 -0.66913919496138 0.67480893080296 0.11820711509694
4053.890000000 -0.8911049978653 1.2792090202759 1.9270947284484 -0.28926329955424 -0.66781255372698 0.67590866573446 0.11619213484873
4053.900000000 -0.89196552785334 1.2795987979191 1.9274339549849 -0.29045732635589 -0.66653135835013 0.67702006615695 0.11408032224251
4053.910000000 -0.89275668750565 1.2798654323181 1.9277432349379 -0.29153885136376 -0.66528641325916 0.67814463902955 0.11188804687605
4053.920000000 -0.8934923746009 1.2800158415895 1.9280365922299 -0.29252175374191 -0.66406570924742 0.67928494040806 0.10963451611737
4053.930000000 -0.89418643933359 1.2800572138328 1.9283280596753 -0.29341987842472 -0.66285714060933 0.68044362113646 0.10733901687245
4053.940000000 -0.89485253088905 1.2799968935458 1.9286316688051 -0.29424687499482 -0.66164881065695 0.6816232582631 0.10502076797865
4053.950000000 -0.89549476135039 1.2798369675853 1.9289564493497 -0.2950113535907 -0.66045158089633 0.68280840903341 0.10268732685869
4053.960000000 -0.8961015761272 1.2795706992895 1.9293032938366 -0.29571355596763 -0.65931401251861 0.68395396920134 0.10032693420677
4053.970000000 -0.89665986916728 1.2791906142487 1.9296726111742 -0.29635252338722 -0.6582884179563 0.6850124414508 0.097925970632124
4053.980000000 -0.89715642512164 1.27868929964 1.9300649953717 -0.29692706716591 -0.65742725091526 0.68593661819668 0.095470845576856
4053.990000000 -0.89757803115112 1.2780594257873 1.9304809932029 -0.29743597310921 -0.65678268665792 0.68667964724997 0.092948407515359
4054.000000000 -0.8979191416486 1.2773025507151 1.9309227980395 -0.29786688490721 -0.65638802558764 0.68721400466465 0.090371403295533
4054.010000000 -0.89818707940175 1.2764350941659 1.9313955238626 -0.29818858812468 -0.65624554619462 0.68754443237213 0.08779523065641
4054.020000000 -0.89839050546847 1.2754749293338 1.9319043589061 -0.29836795710465 -0.6563546467762 0.68767912692299 0.085279295394153
4054.030000000 -0.89853815690186 1.274440019304 1.9324544544109 -0.29837147759382 -0.65671480396366 0.68762674626787 0.082882962245083
4054.040000000 -0.89863860116995 1.2733482089773 1.9330508934654 -0.29816577342244 -0.65732538481204 0.68739626287418 0.08066528266683
4054.050000000 -0.89869095090066 1.2722066101731 1.9336950762476 -0.29775322930087 -0.6581667561079 0.68700168070306 0.078665280184374
4054.060000000 -0.89867869701013 1.2710047197893 1.93438243704 -0.29719581743064 -0.65918762645282 0.68646516922697 0.076888820197869
4054.070000000 -0.89858377878442 1.2697306655762 1.9351079447232 -0.29656112262817 -0.66033383845409 0.6858095889678 0.07533876835884
4054.080000000 -0.89838831027319 1.2683729292253 1.9358668183806 -0.29591649512482 -0.66155131854613 0.68505810484172 0.074018064238305
4054.090000000 -0.89807504028868 1.2669203893634 1.9366546744885 -0.29532859227957 -0.66278632508248 0.68423429168828 0.072929719207367
4054.100000000 -0.89763625450295 1.265370246681 1.9374677527897 -0.29483496717406 -0.66400567993821 0.6833540270348 0.072083790664638
4054.110000000 -0.8970792734628 1.2637332726449 1.9383027446812 -0.29442486627855 -0.66521032665483 0.68241970807243 0.071502178029611
4054.120000000 -0.8964128443958 1.2620214101319 1.9391563623038 -0.29408269063886 -0.66640430980279 0.68143239175299 0.071207881675286
4054.130000000 -0.89564559388532 1.2602465519776 1.9400252595369 -0.2937925096668 -0.66759152364899 0.68039302552307 0.071223940043114
4054.140000000 -0.89478592581822 1.2584204039032 1.9409059102135 -0.29353823136054 -0.66877561129015 0.67930240570814 0.071573249698076
4054.150000000 -0.8938376712727 1.256547172898 1.9417950550321 -0.29330956317827 -0.66995534723567 0.67816467829227 0.072263420727641
4054.160000000 -0.89279716906436 1.2546186635033 1.9426901787438 -0.29310599046756 -0.67112160415356 0.67698983739051 0.07327640043256
4054.170000000 -0.89166002285496 1.2526255123137 1.9435887430708 -0.29292776440029 -0.67226442297706 0.67578839112191 0.074591694360972
4054.180000000 -0.89042174983979 1.2505584673453 1.9444882566066 -0.29277484403147 -0.6733738033499 0.67457088133073 0.07618882939854
4054.190000000 -0.88907788008531 1.2484085247973 1.9453864543407 -0.2926467599553 -0.67443991299379 0.67334782693218 0.078047303696616
4054.200000000 -0.88763147324953 1.246173515957 1.9462849717221 -0.29252977981631 -0.67546598952188 0.67212289354315 0.080142628450953
4054.210000000 -0.88609821674353 1.2438625305753 1.9471917922685 -0.29238821026072 -0.67647726390336 0.67088800672718 0.08244348580686
4054.220000000 -0.88449472057025 1.2414857551272 1.9481156645855 -0.29218442094013 -0.67750121203382 0.66963374312278 0.084917736215464
4054.230000000 -0.88283704880172 1.2390535648724 1.9490654228063 -0.29188074456886 -0.67856543633092 0.66835060076729 0.087533159550834
4054.240000000 -0.88114038036664 1.2365766183134 1.9500497378625 -0.29143955202943 -0.67969726260395 0.66702936507961 0.090257658085468
4054.250000000 -0.87941213558124 1.2340593822512 1.9510720581449 -0.29084418777902 -0.68090241198814 0.66567291211225 0.093065234453507
4054.260000000 -0.8776478763217 1.2314953078039 1.9521272641348 -0.29011371776387 -0.68215044814151 0.66430438037698 0.095940018123449
4054.270000000 -0.87584224159948 1.228876772987 1.9532094377104 -0.28927055471039 -0.68340777673543 0.66294920925247 0.098867096784548
4054.280000000 -0.87399018453453 1.2261961549356 1.9543130187631 -0.28833715387314 -0.68464126661309 0.66163310890042 0.10183148311559
4054.290000000 -0.87208707363197 1.2234459925071 1.9554332222618 -0.28733614691468 -0.6858184847207 0.66038180046766 0.1048180437841
4054.300000000 -0.87013158919572 1.2206252323863 1.9565693503335 -0.28628567570651 -0.68692303605398 0.65920793128742 0.10780611184626
4054.310000000 -0.86812746313745 1.2177434249038 1.9577265373772 -0.28519598936082 -0.68796519373939 0.65810188599811 0.11076573252297
4054.320000000 -0.86607875919978 1.2148110230354 1.9589106075426 -0.28407678882476 -0.68895798276028 0.65705197004677 0.11366611060274
4054.330000000 -0.86398943043729 1.2118383572634 1.9601274723992 -0.28293782081962 -0.68991468601207 0.65604661159084 0.11647643107031
4054.340000000 -0.86186330501991 1.2088356938648 1.9613831775451 -0.28178863518543 -0.69084875112316 0.65507453238589 0.11916595642765
4054.350000000 -0.85970092266275 1.2058096813885 1.9626823178439 -0.28063323511982 -0.69176551008046 0.65413373607063 0.1217149199712
4054.360000000 -0.85749732876286 1.2027606534378 1.9640266127616 -0.27946639799532 -0.692656240336 0.65323773170024 0.12412224215769
4054.370000000 -0.85524702886828 1.1996882047287 1.9654173110007 -0.27828192170001 -0.69351093751581 0.65240147005647 0.12638858124472
4054.380000000 -0.85294450684493 1.1965917859468 1.966855419051 -0.27707359362313 -0.69431966986588 0.65163980556823 0.12851452662285
4054.390000000 -0.85058420517776 1.193470882982 1.9683417814227 -0.2758352884357 -0.69507265737956 0.65096732044933 0.13050073687124
4054.400000000 -0.84816362169394 1.1903291552834 1.9698732309977 -0.27456323534403 -0.69577140846545 0.65038423216693 0.13235379672699
4054.410000000 -0.84568573390012 1.1871772408049 1.9714396900417 -0.27325759473461 -0.69643663040328 0.64986619719217 0.13409038928786
